ID,song,measure,ending,empty,key.local.major,key.global.major,tonic.local,tonic.global,chord.maj,chord.min,chord.aug,chord.dim,chord.sus4,chord.dom7,chord.min7,roman.numeral,roman.numeral.label,prev.roman.numeral,prev.roman.numeral.label,note.density,note.pitch.mean,note.velocity,rhythm.density,tempo,valence,arousal,valence.category,arousal.category,prev.valence,prev.arousal,prev.valence.category,prev.arousal.category,predicted.valence,predicted.arousal,predicted.valence.category,predicted.arousal.category
92,Aion_Tower_of_Eternity_DeathWaltz.mid,48,0,0,0,0,B,B,1,0,0,2,0,3,10,78,iv7,78,iv7,2.9375,63.446808510638306,84.0625,8,625000.0,-0.8500000000000001,-0.2966666666666667,L,L,-0.8500000000000001,-0.2966666666666667,L,L,0.11090003590425529,0.002323500000000034,L,L
93,Aion_Tower_of_Eternity_DeathWaltz.mid,49,0,0,1,0,F#,B,2,0,0,7,5,1,1,43,#ivo,78,iv7,1.8125,80.13793103448276,82.1875,14,629165.125,-0.8500000000000001,-0.2966666666666667,L,L,-0.8500000000000001,-0.2966666666666667,L,L,0.051056635222844815,0.20370632087499996,L,M
94,Aion_Tower_of_Eternity_DeathWaltz.mid,50,0,0,0,0,C#,B,3,0,0,5,6,0,0,45,#vo,43,#ivo,1.625,87.42307692307692,79.6875,5,788979.0625,-0.8500000000000001,-0.3,L,L,-0.8500000000000001,-0.2966666666666667,L,L,-0.03168537361298068,-0.2585246590625,L,L
95,Aion_Tower_of_Eternity_DeathWaltz.mid,51,0,0,0,0,B,B,4,6,0,0,0,6,0,13,i,45,#vo,3.5,71.46428571428572,87.0,8,625000.0,-0.8500000000000001,-0.3,L,L,-0.8500000000000001,-0.3,L,L,0.0826471785714285,0.038106000000000084,L,L
96,Aion_Tower_of_Eternity_DeathWaltz.mid,52,0,0,1,0,D,B,5,0,0,0,1,0,10,78,iv7,13,i,3.5,68.42857142857143,82.875,8,625000.0,-0.8500000000000001,-0.3,L,L,-0.8500000000000001,-0.3,L,L,0.18683573214285715,-0.017990749999999944,M,L
97,Aion_Tower_of_Eternity_DeathWaltz.mid,53,0,0,0,0,B,B,1,0,0,0,0,11,4,73,i7,78,iv7,3.5,69.96428571428571,84.3125,8,625000.0,-0.8500000000000001,-0.3,L,L,-0.8500000000000001,-0.3,L,L,0.11468974107142854,0.008048875000000066,L,L
98,Aion_Tower_of_Eternity_DeathWaltz.mid,54,0,0,0,0,B,B,4,6,0,0,0,6,0,13,i,73,i7,3.5,71.46428571428572,86.75,8,625000.0,-0.8500000000000001,-0.3,L,L,-0.8500000000000001,-0.3,L,L,0.0832119285714285,0.03763650000000007,L,L
99,Aion_Tower_of_Eternity_DeathWaltz.mid,55,0,0,1,0,D,B,5,0,0,0,4,0,7,78,iv7,13,i,3.4375,68.47272727272728,85.75,9,653185.25,-0.8500000000000001,-0.3,L,L,-0.8500000000000001,-0.3,L,L,0.1591111483249999,-0.01322814824999996,M,L
100,Aion_Tower_of_Eternity_DeathWaltz.mid,56,0,0,0,0,B,B,0,1,10,0,2,0,0,25,I+,78,iv7,2.25,65.16666666666667,80.0625,6,778341.75,-0.77,-0.3,L,L,-0.8500000000000001,-0.3,L,L,-0.08008695739166669,-0.15923982274999982,L,L
101,Aion_Tower_of_Eternity_DeathWaltz.mid,57,0,0,0,0,B,B,9,0,0,0,7,0,0,56,Vsus4,25,I+,1.4375,76.56521739130434,82.1875,8,645801.6875,-0.77,-0.3,L,L,-0.77,-0.3,L,L,0.16672505097092397,-0.07453296068749993,M,L
102,Aion_Tower_of_Eternity_DeathWaltz.mid,58,0,0,0,0,B,B,5,0,0,0,4,0,0,1,I,56,Vsus4,0.5625,99.0,34.25,3,977297.125,-0.785,-0.3,L,L,-0.77,-0.3,L,L,0.03478780001249998,-0.612517440125,L,L
103,Aion_Tower_of_Eternity_DeathWaltz.mid,59,0,0,0,0,E,B,7,7,0,0,0,0,1,18,iv,1,I,3.25,61.26923076923077,73.0,7,1171875.0,-0.785,-0.3,L,L,-0.785,-0.3,L,L,-0.10283250480769235,-0.608207375,L,L
-104,Aion_Tower_of_Eternity_DeathWaltz.mid,60,1,1,1,1,C,C,0,0,0,0,0,0,0,0,no_chord,18,iv,0.0,0.0,0.0,0,1171875.0,-0.785,-0.3,L,L,-0.785,-0.3,L,L,,,,
104,Aion_Tower_of_Eternity_FairyofthePeace.mid,0,0,0,1,1,D,D,0,0,0,0,16,0,0,49,Isus4,0,no_chord,3.0625,66.06122448979592,87.0,5,714285.0,0.19500000000000003,-0.392,M,L,0.19500000000000003,-0.392,M,L,0.3297425286632652,-0.2676779299999999,H,L
105,Aion_Tower_of_Eternity_FairyofthePeace.mid,1,0,0,1,1,G,D,8,0,0,0,8,0,0,49,Isus4,49,Isus4,3.0625,75.59183673469389,88.875,5,714285.0,0.2,-0.4039999999999999,M,L,0.19500000000000003,-0.392,M,L,0.3604541077448979,-0.25527668000000003,H,L
106,Aion_Tower_of_Eternity_FairyofthePeace.mid,2,0,0,1,1,G,D,1,0,0,0,10,5,0,49,Isus4,49,Isus4,3.4375,66.8,83.5,5,714285.0,0.2175,-0.458,M,L,0.2,-0.4039999999999999,M,L,0.3316048204999999,-0.24903167999999998,H,L
107,Aion_Tower_of_Eternity_FairyofthePeace.mid,3,0,0,1,1,G,D,0,0,0,0,15,0,1,49,Isus4,49,Isus4,2.5,80.92500000000001,86.9375,8,714285.0,0.2175,-0.532,M,L,0.2175,-0.458,M,L,0.367252383,-0.14980218,H,L
108,Aion_Tower_of_Eternity_FairyofthePeace.mid,4,0,0,1,1,G,D,3,0,0,0,4,0,9,75,ii7,49,Isus4,3.8125,66.70491803278689,81.0625,6,714285.0,0.215,-0.524,M,L,0.2175,-0.532,M,L,0.38391612972131134,-0.21635705500000002,H,L
109,Aion_Tower_of_Eternity_FairyofthePeace.mid,5,0,0,1,1,E,D,2,8,0,0,6,0,0,15,ii,75,ii7,2.3125,77.51351351351352,86.0625,6,714285.0,0.18000000000000002,-0.522,M,L,0.215,-0.524,M,L,0.33643063570270276,-0.16276405500000002,H,L
110,Aion_Tower_of_Eternity_FairyofthePeace.mid,6,0,0,1,1,D,D,0,0,0,0,14,1,1,56,Vsus4,15,ii,4.4375,69.56338028169014,90.8125,9,714285.0,0.1575,-0.518,M,L,0.18000000000000002,-0.522,M,L,0.3144251759577464,-0.09367280500000008,M,L
111,Aion_Tower_of_Eternity_FairyofthePeace.mid,7,0,0,0,1,E,D,0,6,0,1,2,0,7,15,ii,56,Vsus4,3.9375,62.58730158730159,80.625,6,714285.0,0.1475,-0.502,M,L,0.1575,-0.518,M,L,0.29522742010317454,-0.1734899299999999,M,L
112,Aion_Tower_of_Eternity_FairyofthePeace.mid,8,0,0,0,1,E,D,0,11,0,0,5,0,0,15,ii,15,ii,5.25,58.07142857142858,80.0,3,714285.0,0.032499999999999994,-0.49399999999999994,M,L,0.1475,-0.502,M,L,0.2332177633571429,-0.28574130499999995,M,L
113,Aion_Tower_of_Eternity_FairyofthePeace.mid,9,0,0,0,1,B,D,2,6,1,0,0,0,7,75,ii7,15,ii,3.125,67.42,78.875,6,714285.0,-6.938893903907228e-18,-0.4880000000000001,L,L,0.032499999999999994,-0.49399999999999994,M,L,0.33552507550000005,-0.18338880499999988,H,L
114,Aion_Tower_of_Eternity_FairyofthePeace.mid,10,0,0,1,1,A,D,2,0,0,0,1,8,5,68,V7,75,ii7,4.9375,68.13924050632912,87.0,7,714285.0,0.08499999999999999,-0.49000000000000005,M,L,-6.938893903907228e-18,-0.4880000000000001,L,L,0.3284020698670887,-0.13052967999999998,H,L
115,Aion_Tower_of_Eternity_FairyofthePeace.mid,11,0,0,0,1,F#,D,5,1,0,0,2,2,6,77,iii7,68,V7,4.4375,67.52112676056338,85.9375,8,714285.0,0.0625,-0.492,M,L,0.08499999999999999,-0.49000000000000005,M,L,0.3313501389859154,-0.12446905499999994,H,L
116,Aion_Tower_of_Eternity_FairyofthePeace.mid,12,0,0,1,1,D,D,8,0,0,0,0,0,8,1,I,77,iii7,5.0,72.41250000000001,90.5,6,779290.4375,0.0875,-0.45999999999999996,M,L,0.0625,-0.492,M,L,0.33618270319375004,-0.2578416394374998,H,L
117,Aion_Tower_of_Eternity_FairyofthePeace.mid,13,0,0,0,1,E,D,2,3,0,0,11,0,0,51,IIsus4,1,I,5.0625,77.64197530864197,81.0,6,807224.5,0.10750000000000001,-0.48599999999999993,M,L,0.0875,-0.45999999999999996,M,L,0.2640540552450618,-0.31093101349999985,M,L
118,Aion_Tower_of_Eternity_FairyofthePeace.mid,14,0,0,0,1,E,D,0,13,0,0,3,0,0,15,ii,51,IIsus4,4.4375,67.92957746478872,76.625,5,714285.0,0.0024999999999999988,-0.504,M,L,0.10750000000000001,-0.48599999999999993,M,L,0.2624598088802816,-0.18568492999999997,M,L
119,Aion_Tower_of_Eternity_FairyofthePeace.mid,15,0,0,1,1,A,D,2,4,0,0,10,0,0,82,vi7,15,ii,2.875,60.65217391304348,84.25,5,714285.0,-0.06499999999999999,-0.49800000000000005,L,L,0.0024999999999999988,-0.504,M,L,0.3238093270217392,-0.23878705500000008,H,L
120,Aion_Tower_of_Eternity_FairyofthePeace.mid,16,0,0,1,1,A,D,0,4,0,0,3,0,9,77,iii7,82,vi7,3.3125,58.150943396226424,83.0625,5,714285.0,-0.0875,-0.48600000000000004,L,L,-0.06499999999999999,-0.49800000000000005,L,L,0.3519629141320754,-0.22856305500000007,H,L
121,Aion_Tower_of_Eternity_FairyofthePeace.mid,17,0,0,0,1,B,D,10,0,2,0,0,0,4,6,IV,77,iii7,2.625,59.42857142857144,86.1875,7,714285.0,-0.08249999999999999,-0.518,L,L,-0.0875,-0.48600000000000004,L,L,0.34281341514285707,-0.16897593,H,L
122,Aion_Tower_of_Eternity_FairyofthePeace.mid,18,0,0,0,1,E,D,1,10,0,0,5,0,0,15,ii,6,IV,3.4375,61.090909090909086,80.6875,5,714285.0,-0.08,-0.518,L,L,-0.08249999999999999,-0.518,L,L,0.275293058,-0.206933555,M,L
123,Aion_Tower_of_Eternity_FairyofthePeace.mid,19,0,0,1,1,A,D,0,7,0,0,7,2,0,8,V,15,ii,3.0625,62.102040816326536,83.875,7,714285.0,-0.1225,-0.514,L,L,-0.08,-0.518,L,L,0.3088428424387755,-0.12456467999999998,M,L
124,Aion_Tower_of_Eternity_FairyofthePeace.mid,20,0,0,0,1,C#,D,3,0,2,6,1,4,0,68,V7,8,V,4.0625,58.33846153846154,81.25,4,714285.0,-0.165,-0.524,L,L,-0.1225,-0.514,L,L,0.16328318588461527,-0.21980142999999996,M,L
125,Aion_Tower_of_Eternity_FairyofthePeace.mid,21,0,0,0,1,D#,D,4,2,0,0,5,0,5,14,#i,68,V7,2.625,60.523809523809526,87.625,7,714285.0,-0.14,-0.542,L,L,-0.165,-0.524,L,L,0.3371092931190475,-0.171086305,H,L
126,Aion_Tower_of_Eternity_FairyofthePeace.mid,22,0,0,0,1,A,D,0,8,0,3,0,5,0,64,#II7,14,#i,3.875,59.70967741935484,94.25,6,714285.0,-0.095,-0.546,L,L,-0.14,-0.542,L,L,0.1793182737258065,-0.09440905499999985,M,L
127,Aion_Tower_of_Eternity_FairyofthePeace.mid,23,0,0,1,1,G,D,7,1,0,0,2,5,1,66,IV7,64,#II7,3.8125,61.704918032786885,80.3125,7,714285.0,-0.0925,-0.5119999999999999,L,L,-0.095,-0.546,L,L,0.3490143797213114,-0.15409655499999997,H,L
128,Aion_Tower_of_Eternity_FairyofthePeace.mid,24,0,0,0,1,A,D,7,5,0,0,1,3,0,80,v7,66,IV7,3.375,61.01851851851852,87.25,7,714285.0,-0.1275,-0.516,L,L,-0.0925,-0.5119999999999999,L,L,0.29887957420370365,-0.13340205500000002,M,L
129,Aion_Tower_of_Eternity_FairyofthePeace.mid,25,0,0,1,1,G,D,12,0,1,0,1,0,2,75,ii7,80,v7,4.125,64.31818181818183,84.0,7,714285.0,-0.115,-0.47400000000000003,L,L,-0.1275,-0.516,L,L,0.3571476205,-0.16091705499999998,H,L
130,Aion_Tower_of_Eternity_FairyofthePeace.mid,26,0,0,0,1,A,D,2,1,0,0,0,3,10,80,v7,75,ii7,3.875,62.56451612903226,82.0625,7,714285.0,0.11250000000000002,-0.476,M,L,-0.115,-0.47400000000000003,L,L,0.3502917878387097,-0.16515517999999996,H,L
131,Aion_Tower_of_Eternity_FairyofthePeace.mid,27,0,0,1,1,G,D,0,3,0,0,0,0,13,75,ii7,80,v7,4.9375,64.65822784810126,81.5,7,714285.0,0.10250000000000001,-0.47400000000000003,M,L,0.11250000000000002,-0.476,M,L,0.36270283568987344,-0.14284868000000006,H,L
132,Aion_Tower_of_Eternity_FairyofthePeace.mid,28,0,0,0,1,E,D,3,5,0,0,0,3,5,75,ii7,75,ii7,4.4375,59.59154929577464,75.9375,3,714285.0,-0.0475,-0.454,L,L,0.10250000000000001,-0.47400000000000003,M,L,0.3089975756056336,-0.32354405499999994,M,L
133,Aion_Tower_of_Eternity_FairyofthePeace.mid,29,0,0,0,1,A,D,0,3,0,0,0,10,3,66,IV7,75,ii7,5.25,55.642857142857146,77.25,3,714285.0,-0.037500000000000006,-0.40199999999999997,L,L,-0.0475,-0.454,L,L,0.27204815621428563,-0.30827580499999996,M,L
134,Aion_Tower_of_Eternity_FairyofthePeace.mid,30,0,0,0,1,E,D,0,1,0,0,6,6,3,51,IIsus4,66,IV7,3.0625,55.32653061224489,76.375,5,714285.0,-0.005000000000000011,-0.404,L,L,-0.037500000000000006,-0.40199999999999997,L,L,0.3234835057040815,-0.26141168000000004,H,L
135,Aion_Tower_of_Eternity_FairyofthePeace.mid,31,0,0,0,1,E,D,0,1,0,0,7,5,3,56,Vsus4,51,IIsus4,2.5,67.125,85.8125,7,714285.0,0.0225,-0.404,M,L,-0.005000000000000011,-0.404,L,L,0.330078558,-0.16844992999999997,H,L
136,Aion_Tower_of_Eternity_FairyofthePeace.mid,32,0,0,0,1,F#,D,0,2,0,0,2,0,8,77,iii7,56,Vsus4,2.75,66.4090909090909,80.5,5,714285.0,0.09,-0.37,M,L,0.0225,-0.404,M,L,0.2776931205,-0.19203930499999988,M,L
137,Aion_Tower_of_Eternity_FairyofthePeace.mid,33,0,0,0,1,F#,D,1,4,0,0,0,0,11,77,iii7,77,iii7,3.5625,66.80701754385964,82.75,8,714285.0,0.065,-0.32199999999999995,M,L,0.09,-0.37,M,L,0.35381448453508774,-0.11694342999999996,H,L
138,Aion_Tower_of_Eternity_FairyofthePeace.mid,34,0,0,1,1,D,D,0,0,0,0,2,0,14,75,ii7,77,iii7,4.0,71.25,80.875,8,714285.0,0.052500000000000005,-0.316,M,L,0.065,-0.32199999999999995,M,L,0.4047972455,-0.13534055499999997,H,L
139,Aion_Tower_of_Eternity_FairyofthePeace.mid,35,0,0,1,1,E,D,0,4,0,0,12,0,0,51,IIsus4,75,ii7,2.75,62.43181818181819,80.75,8,714285.0,0.0425,-0.312,M,L,0.052500000000000005,-0.316,M,L,0.3357666205,-0.12861280499999994,H,L
140,Aion_Tower_of_Eternity_FairyofthePeace.mid,36,0,0,1,1,A,D,0,0,0,0,4,0,12,77,iii7,51,IIsus4,3.6875,61.661016949152554,85.375,8,714285.0,0.017499999999999995,-0.31799999999999995,M,L,0.0425,-0.312,M,L,0.3790145548220338,-0.13130392999999996,H,L
141,Aion_Tower_of_Eternity_FairyofthePeace.mid,37,0,0,1,1,A,D,4,0,0,0,7,0,0,51,IIsus4,77,iii7,2.1875,69.77142857142857,85.75,5,714285.0,-0.0049999999999999975,-0.304,L,L,0.017499999999999995,-0.31799999999999995,M,L,0.26460481335714287,-0.17682368000000004,M,L
142,Aion_Tower_of_Eternity_FairyofthePeace.mid,38,0,0,0,1,B,D,4,4,0,0,6,1,1,75,ii7,51,IIsus4,3.5625,68.17543859649122,82.9375,7,714285.0,0.020000000000000004,-0.344,M,L,-0.0049999999999999975,-0.304,L,L,0.31508265887719294,-0.15950630500000007,M,L
143,Aion_Tower_of_Eternity_FairyofthePeace.mid,39,0,0,1,1,A,D,1,9,0,0,5,0,1,17,iii,75,ii7,3.6875,67.45762711864407,85.75,7,714285.0,0.037500000000000006,-0.33599999999999997,M,L,0.020000000000000004,-0.344,M,L,0.30257856541525413,-0.10763467999999998,M,L
144,Aion_Tower_of_Eternity_FairyofthePeace.mid,40,0,0,1,1,A,D,0,4,0,0,0,5,7,68,V7,17,iii,4.375,66.41428571428573,84.75,6,714285.0,0.052500000000000005,-0.294,M,L,0.037500000000000006,-0.33599999999999997,M,L,0.32966759907142856,-0.1575480549999999,H,L
145,Aion_Tower_of_Eternity_FairyofthePeace.mid,41,0,0,1,1,G,D,3,1,0,0,0,0,12,75,ii7,68,V7,2.875,64.65217391304347,92.0,8,714285.0,0.0975,-0.254,M,L,0.052500000000000005,-0.294,M,L,0.38606507702173914,-0.11167555499999993,H,L
146,Aion_Tower_of_Eternity_FairyofthePeace.mid,42,0,0,1,1,G,D,6,10,0,0,0,0,0,75,ii7,75,ii7,4.3125,67.07246376811594,88.4375,7,714285.0,0.15000000000000002,-0.254,M,L,0.0975,-0.254,M,L,0.2922856920579711,-0.08684880500000003,M,L
147,Aion_Tower_of_Eternity_FairyofthePeace.mid,43,0,0,0,1,F#,D,3,7,0,0,5,0,1,17,iii,75,ii7,4.125,67.34848484848484,92.875,8,714285.0,0.07500000000000001,-0.254,M,L,0.15000000000000002,-0.254,M,L,0.27124132883333335,-0.08176480499999994,M,L
148,Aion_Tower_of_Eternity_FairyofthePeace.mid,44,0,0,0,1,F#,D,0,8,0,1,0,5,2,77,iii7,17,iii,4.5625,64.50684931506851,87.5,5,714285.0,-0.04,-0.25,L,L,0.07500000000000001,-0.254,M,L,0.23577933282876717,-0.16835293000000007,M,L
149,Aion_Tower_of_Eternity_FairyofthePeace.mid,45,0,0,0,1,D#,D,3,5,0,0,3,1,4,14,#i,77,iii7,3.75,67.81666666666666,93.9375,8,714285.0,0.007499999999999993,-0.252,M,L,-0.04,-0.25,L,L,0.2959024913333332,-0.08966867999999995,M,L
150,Aion_Tower_of_Eternity_FairyofthePeace.mid,46,0,0,0,1,A,D,0,7,0,0,0,4,3,20,v,14,#i,4.75,67.71052631578947,76.0,8,714285.0,0.03749999999999999,-0.22999999999999998,M,L,0.007499999999999993,-0.252,M,L,0.25761604155263146,-0.05563730499999997,M,L
151,Aion_Tower_of_Eternity_FairyofthePeace.mid,47,0,0,1,1,G,D,2,3,0,0,3,0,8,15,ii,20,v,4.625,68.35135135135135,81.5625,7,714285.0,0.06749999999999999,-0.22999999999999998,M,L,0.03749999999999999,-0.22999999999999998,M,L,0.35491970327027017,-0.14903568,H,L
152,Aion_Tower_of_Eternity_FairyofthePeace.mid,48,0,0,0,1,A,D,2,2,0,0,7,0,5,80,v7,15,ii,5.4375,68.14942528735632,82.5625,8,714285.0,0.062499999999999986,-0.188,M,L,0.06749999999999999,-0.22999999999999998,M,L,0.30782759391954023,-0.1307793049999999,M,L
153,Aion_Tower_of_Eternity_FairyofthePeace.mid,49,0,0,0,1,B,D,11,0,0,1,0,4,0,6,IV,80,v7,5.0625,69.4074074074074,81.625,8,714285.0,0.07999999999999997,-0.20800000000000002,M,L,0.062499999999999986,-0.188,M,L,0.3055937269814815,-0.11770017999999993,M,L
154,Aion_Tower_of_Eternity_FairyofthePeace.mid,50,0,0,1,1,C,D,0,3,0,0,7,0,6,80,v7,6,IV,4.75,68.51315789473684,83.8125,8,714285.0,0.16499999999999998,-0.20599999999999996,M,L,0.07999999999999997,-0.20800000000000002,M,L,0.33480995931578944,-0.11213543000000004,H,L
155,Aion_Tower_of_Eternity_FairyofthePeace.mid,51,0,0,1,1,G,D,0,0,0,3,4,2,7,75,ii7,80,v7,4.5625,69.08219178082192,90.5625,8,714285.0,0.1725,-0.22199999999999998,M,L,0.16499999999999998,-0.20599999999999996,M,L,0.27829398094520547,-0.07753655500000001,M,L
156,Aion_Tower_of_Eternity_FairyofthePeace.mid,52,0,0,0,1,E,D,0,9,0,1,0,0,4,15,ii,75,ii7,4.1875,68.43283582089553,87.0625,5,714285.0,0.15749999999999997,-0.21200000000000002,M,L,0.1725,-0.22199999999999998,M,L,0.21753490314925378,-0.144953805,M,L
157,Aion_Tower_of_Eternity_FairyofthePeace.mid,53,0,0,0,1,E,D,0,3,0,0,0,5,8,75,ii7,15,ii,6.75,60.80555555555556,73.75,5,714285.0,0.020000000000000004,-0.22999999999999998,M,L,0.15749999999999997,-0.21200000000000002,M,L,0.29230273161111103,-0.22773380500000007,M,L
158,Aion_Tower_of_Eternity_FairyofthePeace.mid,54,0,0,1,1,D,D,0,1,0,0,7,0,8,56,Vsus4,75,ii7,3.5625,57.96491228070176,80.3125,4,714285.0,-0.03500000000000001,-0.27999999999999997,L,L,0.020000000000000004,-0.22999999999999998,M,L,0.3582931128245614,-0.30409505499999995,H,L
159,Aion_Tower_of_Eternity_FairyofthePeace.mid,55,0,0,1,1,A,D,5,1,1,0,9,0,0,82,vi7,56,Vsus4,2.125,72.23529411764706,81.375,5,714285.0,-0.04999999999999999,-0.286,L,L,-0.03500000000000001,-0.27999999999999997,L,L,0.36792211314705875,-0.26153480500000004,H,L
160,Aion_Tower_of_Eternity_FairyofthePeace.mid,56,0,0,0,1,D,D,4,0,0,4,0,0,2,73,i7,82,vi7,2.3125,70.37837837837839,91.0625,4,714285.0,-0.02500000000000001,-0.31,L,L,-0.04999999999999999,-0.286,L,L,0.13707260867567567,-0.1532780549999999,M,L
161,Aion_Tower_of_Eternity_FairyofthePeace.mid,57,0,0,1,1,G,D,13,0,1,0,0,0,2,6,IV,73,i7,2.9375,75.48936170212767,86.375,7,714285.0,-0.009999999999999995,-0.28600000000000003,L,L,-0.02500000000000001,-0.31,L,L,0.38749674018085106,-0.16170943000000004,H,L
162,Aion_Tower_of_Eternity_FairyofthePeace.mid,58,0,0,0,1,E,D,1,10,0,0,0,0,5,15,ii,6,IV,3.6875,79.66101694915255,93.75,4,714285.0,-0.020000000000000004,-0.25,L,L,-0.009999999999999995,-0.28600000000000003,L,L,0.28510142982203385,-0.21991968000000006,M,L
163,Aion_Tower_of_Eternity_FairyofthePeace.mid,59,0,0,1,1,A,D,0,0,0,0,16,0,0,56,Vsus4,15,ii,3.1875,76.0,81.0,6,714285.0,-0.035,-0.248,L,L,-0.020000000000000004,-0.25,L,L,0.3550921205,-0.2354831799999999,H,L
164,Aion_Tower_of_Eternity_FairyofthePeace.mid,60,0,0,0,1,A,D,6,0,1,0,8,0,1,80,v7,56,Vsus4,2.8125,68.17777777777778,82.875,5,714285.0,0.0475,-0.248,M,L,-0.035,-0.248,L,L,0.33657865105555557,-0.2733841799999999,H,L
165,Aion_Tower_of_Eternity_FairyofthePeace.mid,61,0,0,1,1,G,D,2,3,0,0,4,7,0,73,i7,80,v7,3.5,74.99999999999999,83.1875,9,714285.0,0.0625,-0.248,M,L,0.0475,-0.248,M,L,0.33928855799999985,-0.06101568000000002,H,L
166,Aion_Tower_of_Eternity_FairyofthePeace.mid,62,0,0,0,1,A,D,1,1,0,0,10,0,0,80,v7,73,i7,3.125,72.78,87.375,6,714285.0,0.025,-0.24800000000000005,M,L,0.0625,-0.248,M,L,0.23531021549999992,-0.15238580499999999,M,L
167,Aion_Tower_of_Eternity_FairyofthePeace.mid,63,0,0,1,1,A,D,0,1,0,0,15,0,0,51,IIsus4,80,v7,2.6875,71.93023255813954,78.75,7,714285.0,0.019999999999999997,-0.26,M,L,0.025,-0.24800000000000005,M,L,0.3617242193372094,-0.19429868000000006,H,L
168,Aion_Tower_of_Eternity_FairyofthePeace.mid,64,0,0,0,1,E,D,0,11,0,0,1,4,0,15,ii,51,IIsus4,3.0625,58.30612244897959,77.125,5,714285.0,0.019999999999999997,-0.26,M,L,0.019999999999999997,-0.26,M,L,0.2765317863163265,-0.19085318000000007,M,L
169,Aion_Tower_of_Eternity_FairyofthePeace.mid,65,0,0,1,1,G,D,0,8,0,0,5,1,2,75,ii7,15,ii,5.125,60.31707317073171,87.875,6,714285.0,0.1175,-0.262,M,L,0.019999999999999997,-0.26,M,L,0.26840766623170725,-0.13935080500000008,M,L
170,Aion_Tower_of_Eternity_FairyofthePeace.mid,66,0,0,0,1,E,D,0,4,0,0,10,1,1,75,ii7,75,ii7,2.75,77.70454545454545,83.625,7,714285.0,0.1175,-0.258,M,L,0.1175,-0.262,M,L,0.32645499549999996,-0.167008555,H,L
171,Aion_Tower_of_Eternity_FairyofthePeace.mid,67,0,0,1,1,G,D,0,1,0,0,8,0,7,75,ii7,75,ii7,3.8125,66.81967213114754,81.875,7,714285.0,0.1575,-0.258,M,L,0.1175,-0.258,M,L,0.3624472823852459,-0.17281217999999998,H,L
172,Aion_Tower_of_Eternity_FairyofthePeace.mid,68,0,0,1,1,E,D,0,4,0,0,10,1,1,51,IIsus4,75,ii7,2.9375,75.25531914893618,90.8125,7,714285.0,0.19999999999999998,-0.248,M,L,0.1575,-0.258,M,L,0.3272918106595743,-0.13988580500000003,H,L
173,Aion_Tower_of_Eternity_FairyofthePeace.mid,69,0,0,1,1,D,D,1,1,0,0,13,0,1,75,ii7,51,IIsus4,4.25,70.30882352941175,90.1875,8,714285.0,0.2225,-0.22400000000000003,M,L,0.19999999999999998,-0.248,M,L,0.3179118374117647,-0.12500217999999996,M,L
174,Aion_Tower_of_Eternity_FairyofthePeace.mid,70,0,0,0,1,E,D,3,5,0,0,5,0,3,51,IIsus4,75,ii7,5.1875,50.54216867469879,76.5,5,714285.0,0.2075,-0.16999999999999998,M,L,0.2225,-0.22400000000000003,M,L,0.28150468074096385,-0.24014118000000007,M,L
175,Aion_Tower_of_Eternity_FairyofthePeace.mid,71,0,0,1,1,A,D,2,0,0,0,0,2,12,68,V7,51,IIsus4,5.6875,52.05494505494506,76.5625,5,714285.0,0.1625,-0.124,M,M,0.2075,-0.16999999999999998,M,L,0.3533873121208791,-0.2457148050000001,H,L
176,Aion_Tower_of_Eternity_FairyofthePeace.mid,72,0,0,1,1,A,D,8,0,0,0,4,0,4,56,Vsus4,68,V7,5.1875,59.46987951807229,86.0,6,714285.0,0.165,-0.124,M,M,0.1625,-0.124,M,M,0.3332975060421686,-0.20101718000000002,H,L
177,Aion_Tower_of_Eternity_FairyofthePeace.mid,73,0,0,0,1,F#,D,0,0,0,0,0,10,6,77,iii7,56,Vsus4,4.4375,67.29577464788733,84.3125,7,714285.0,0.16,-0.12,M,M,0.165,-0.124,M,M,0.31578181680281686,-0.14288580499999992,M,L
178,Aion_Tower_of_Eternity_FairyofthePeace.mid,74,0,0,1,1,A,D,2,0,0,0,5,5,4,77,iii7,77,iii7,5.4375,70.05747126436782,84.875,8,724697.4375,0.1225,-0.12,M,M,0.16,-0.12,M,M,0.32306233783972693,-0.12067897543749995,H,L
179,Aion_Tower_of_Eternity_FairyofthePeace.mid,75,0,0,1,1,D,D,4,0,0,0,6,0,6,82,vi7,77,iii7,4.125,74.04545454545456,89.8125,6,873506.9375,0.10750000000000001,-0.09399999999999999,M,M,0.1225,-0.12,M,M,0.29825605464375,-0.3720953189374999,M,L
180,Aion_Tower_of_Eternity_FairyofthePeace.mid,76,0,0,0,1,E,D,0,9,0,0,6,0,1,51,IIsus4,82,vi7,6.0,77.96875,87.9375,3,918656.25,0.1875,0.11000000000000003,M,M,0.10750000000000001,-0.09399999999999999,M,M,0.16346215937499997,-0.5011565312499999,M,L
181,Aion_Tower_of_Eternity_FairyofthePeace.mid,77,0,0,1,1,D,D,2,0,0,0,14,0,0,49,Isus4,51,IIsus4,3.9375,58.142857142857146,87.5,16,810809.0,0.1825,0.26999999999999996,M,M,0.1875,0.11000000000000003,M,M,0.2962395074142857,-0.05294793200000003,M,L
